Возраст;Позиции;Имя;Зарплата;Сумма трансфера;Ликвидность;Характер;Физ;Псих;Тех;ОВР;Вратарь;Вратарь (Зщ);Вратарь-чистильщик (Зщ);Вратарь-чистильщик (По);Вратарь-чистильщик (Ат);ЦЗ;КЗ;ОП;ЦП;КП;АП;АКП;ЦН
21;АП (ПЦ), НП (Ц);Chris Manning;€9,500 в год;€0 - €40тыс.;;Неамбициозный;;;9;;;16.9;26.6;27.5;28.2;;;;;;;;
16;П/АП (П);Sam Hopewell;€8,750 в год;€0 - €40тыс.;;Достаточно профессионален;;;14;;;13.7;26.3;27.3;27.6;;;;;;;;
16;З (ПЦ);Daniel Browne;€8,750 в год;€0 - €40тыс.;;Сдержанный;;;7;;;19.0;31.3;32.2;33.0;;;;;;;;
19;П (Ц);Les Golabek;€15,500 в год;€0 - €40тыс.;;Неамбициозный;;;9;;;17.1;32.3;33.4;34.5;;;;;;;;
18;З (Ц);Jonathan Lewis;€18,750 в год;€0 - €40тыс.;;Сдержанный;;;5;;;18.1;26.3;26.8;27.6;;;;;;;;
18;В;Ben Brooks;€12,000 в год;€0 - €40тыс.;;Сдержанный;;;3;;;40.9;50.6;52.9;53.7;;;;;;;;
20;П (Ц), АП (П), НП (Ц);Pascual;€23,500 в год;€0 - €40тыс.;;Сдержанный;;;8;;;14.3;24.6;25.4;26.2;;;;;;;;
15;АП (ПЛ);Noel McInnis;€8,750 в год;€0 - €45тыс.;;Неамбициозный;;;11;;;17.1;27.6;28.3;28.7;;;;;;;;
21;З (ПЦ), П (Ц);Stephen Lawson;€21,000 в год;€0 - €45тыс.;;Сдержанный;;;6;;;16.5;25.4;26.2;26.9;;;;;;;;
21;П/АП (П);Alan Bowen;€25,500 в год;€0 - €45тыс.;;Сдержанный;;;10;;;15.4;25.0;25.8;26.2;;;;;;;;
21;В;Lorenzo Bertozzi;€12,500 в год;€0 - €45тыс.;;Неамбициозный;;;5;;;46.2;56.6;58.3;59.0;;;;;;;;
19;З (ЛЦ);Darryl Carey;€28,000 в год;€0 - €45тыс.;;Достаточно амбициозный;;;6;;;21.0;32.2;33.0;33.7;;;;;;;;
21;П/АП (П), НП (Ц);Stuart Higginson;€28,000 в год;€0 - €45тыс.;;Неамбициозный;;;10;;;15.6;27.9;28.7;29.0;;;;;;;;
16;П/АП (Ц);Lucien Renard;€8,750 в год;€0 - €45тыс.;;Неамбициозный;;;11;;;19.4;31.8;32.6;33.4;;;;;;;;
20;АП (П), НП (Ц);Luke Hume;€32,000 в год;€0 - €45тыс.;;Наемник;;;11;;;16.8;27.8;28.6;29.7;;;;;;;;
20;П (Ц), АП (Л), НП (Ц);Matt Christie;€26,500 в год;€0 - €45тыс.;;Профессионал;;;6;;;15.4;27.8;28.5;30.0;;;;;;;;
16;НП (Ц);Paul Bryant;€8,750 в год;€0 - €45тыс.;;Неамбициозный;;;7;;;16.7;29.8;31.0;31.4;;;;;;;;
15;З (ЛЦ);Graham Jones;€8,750 в год;€0 - €45тыс.;;Достаточно профессионален;;;3;;;16.7;25.1;25.8;26.1;;;;;;;;
16;В;Harry Doherty-Daws;€8,750 в год;€0 - €45тыс.;;Достаточно профессионален;;;4;;;42.9;50.7;51.8;52.5;;;;;;;;
19;П (Ц), АП (ПЛ), НП (Ц);Sarjo Sawaneh;€18,500 в год;€0 - €45тыс.;;Нерешительный;;;12;;;13.0;21.5;22.0;23.1;;;;;;;;
21;З (ПЛ);Fikret Korkut;€17,500 в год;€0 - €45тыс.;;Достаточно профессионален;;;7;;;19.6;30.5;31.5;31.8;;;;;;;;
20;АП (ПЛ), НП (Ц);Mark Hubbard;€22,000 в год;€0 - €45тыс.;;Неамбициозный;;;7;;;14.2;24.9;25.6;26.8;;;;;;;;
16;З (П);Damon Ferguson;€8,750 в год;€0 - €45тыс.;;Достаточно амбициозный;;;4;;;18.8;29.3;30.2;30.6;;;;;;;;
17;НП (Ц);Bradley Unsworth;€8,750 в год;€0 - €45тыс.;;Нерешительный;;;9;;;18.6;31.8;32.8;33.2;;;;;;;;
19;П/АП (Л), НП (Ц);Andrew McCreadie;€11,750 в год;€0 - €45тыс.;;Достаточно дисциплинированный;;;9;;;14.9;26.0;26.6;27.4;;;;;;;;
17;З (Ц);Jorge Pereira;€8,750 в год;€0 - €45тыс.;;Профессионал;;;5;;;19.8;30.6;31.5;32.6;;;;;;;;
20;НП (Ц);Pedro Delaney;€10,500 в год;€0 - €45тыс.;;Неамбициозный;;;9;;;17.2;30.6;31.6;32.7;;;;;;;;
16;В;Chris Hasani;€8,750 в год;€0 - €45тыс.;;Неамбициозный;;;5;;;41.4;50.1;51.8;52.5;;;;;;;;
19;П/АП (П), НП (Ц);George Sawyer;€21,000 в год;€0 - €50тыс.;;Амбициозный;;;7;;;14.9;26.2;27.1;27.9;;;;;;;;
19;З (Ц);Cole Davis;€14,250 в год;€0 - €50тыс.;;Сдержанный;;;7;;;18.1;30.2;31.1;31.8;;;;;;;;
18;З (ЛЦ);Adam Bradley;€13,000 в год;€0 - €50тыс.;;Достаточно дисциплинированный;;;8;;;19.4;27.9;28.4;29.2;;;;;;;;
16;АП (Ц);George Mutyaba;€8,750 в год;€0 - €50тыс.;;Неамбициозный;;;10;;;15.4;27.7;28.6;29.4;;;;;;;;
20;ОП, П (ЛЦ);John Henry;€19,750 в год;€0 - €50тыс.;;Нерешительный;;;11;;;18.4;31.4;32.3;32.6;;;;;;;;
16;З (Ц), ОП, П (Ц);Kristian Critchley;€8,750 в год;€0 - €50тыс.;;Неамбициозный;;;11;;;16.3;25.8;26.4;27.6;;;;;;;;
20;З (ПЦ), КЗ (П);Kieron Linton;€31,000 в год;€0 - €50тыс.;;Сдержанный;;;7;;;22.0;33.6;34.4;35.1;;;;;;;;
18;АП (Л);Adam Evans;€8,750 в год;€0 - €50тыс.;;Сдержанный;;;9;;;17.3;30.6;31.4;32.2;;;;;;;;
17;П (Ц), АП (ПЦ);Nathan Emmanuel;€10,750 в год;€0 - €50тыс.;;Ненадежный;;;11;;;16.4;29.3;30.3;30.7;;;;;;;;
16;З (П), КЗ (Л);John Parker;€8,750 в год;€0 - €50тыс.;;Неамбициозный;;;6;;;18.7;30.4;31.4;32.1;;;;;;;;
20;З (Ц), ОП, П (Ц);Luke Browne;€23,000 в год;€0 - €50тыс.;;Достаточно настойчивый;;;12;;;18.9;33.4;34.4;35.2;;;;;;;;
17;В;Ekene Erimuya;€8,750 в год;€0 - €50тыс.;;Неамбициозный;;;7;;;39.4;45.8;47.1;47.9;;;;;;;;
20;П/АП (Ц), НП (Ц);Luke Sills;€27,500 в год;€0 - €50тыс.;;Сдержанный;;;12;;;18.2;33.8;34.9;35.2;;;;;;;;
16;З (Ц);Wayne Goodridge;€8,750 в год;€0 - €50тыс.;;Низкая самооценка;;;7;;;18.3;29.5;30.6;31.0;;;;;;;;
17;В;Billy Burgin;€8,750 в год;€0 - €50тыс.;;Сдержанный;;;4;;;42.8;52.5;54.8;55.9;;;;;;;;
20;З (ПЦ);David Asamoah;€16,750 в год;€0 - €50тыс.;;Сдержанный;;;5;;;16.8;26.0;26.7;27.8;;;;;;;;
18;АП (П), НП (Ц);Solomon Oduro;€8,750 в год;€0 - €55тыс.;;Достаточно профессионален;;;8;;;16.0;27.1;27.7;28.0;;;;;;;;
16;З/П (Ц);Jack Evans;€8,750 в год;€0 - €55тыс.;;Нерешительный;;;10;;;20.3;34.2;35.2;35.9;;;;;;;;
18;ОП, П (ПЦ), АП (Ц);Ricardo Lashley;€6,500 в год;€0 - €55тыс.;;Достаточно амбициозный;;;7;;;14.2;28.0;29.1;29.4;;;;;;;;
16;П/АП (П), НП (Ц);Răzvan Savu;€8,750 в год;€0 - €55тыс.;;Темпераментный;;;8;;;16.8;30.6;31.4;32.2;;;;;;;;
19;АП (ЛЦ), НП (Ц);Tom Fishwick;€29,000 в год;€0 - €55тыс.;;Нерешительный;;;8;;;14.3;27.7;28.9;30.0;;;;;;;;
15;З/П (Ц);Alistair Hickling;€8,750 в год;€0 - €55тыс.;;Неамбициозный;;;6;;;17.4;29.9;31.0;32.1;;;;;;;;
19;З (Ц), КЗ (П), ОП, П (ЛЦ);Andris Freimanis;€14,250 в год;€0 - €55тыс.;;Тверд в решениях;;;10;;;17.8;28.2;28.8;30.0;;;;;;;;
19;З (Л);Eoin Doyle;€20,500 в год;€0 - €55тыс.;;Неамбициозный;;;8;;;20.8;34.4;35.4;36.6;;;;;;;;
20;З (ПЦ), ОП, П (Ц);Luke Jackson;€16,250 в год;€0 - €55тыс.;;Нерешительный;;;3;;;19.2;29.6;30.3;30.6;;;;;;;;
18;З/П (Ц);Tony Stuart;€19,000 в год;€0 - €55тыс.;;Достаточно настойчивый;;;12;;;20.8;36.8;37.9;38.6;;;;;;;;
17;З (ПЦ), ОП;Kian Taylor;€8,750 в год;€0 - €55тыс.;;Сдержанный;;;7;;;19.3;28.5;29.2;29.9;;;;;;;;
17;П/АП (ЛЦ);Alex Osei;€13,500 в год;€0 - €55тыс.;;Достаточно амбициозный;;;8;;;19.7;32.6;33.5;34.2;;;;;;;;
20;П/АП (Л), НП (Ц);Jobe Wilson;€54,000 в год;€0 - €55тыс.;;Неамбициозный;;;9;;;16.0;29.2;30.2;30.6;;;;;;;;
20;П/АП (Ц), НП (Ц);Glyn Pearce;€22,500 в год;€0 - €55тыс.;;Легкомысленный;;;14;;;18.0;31.9;33.0;34.5;;;;;;;;
19;З (Ц), ОП, П/АП (Ц);Rob Clayton;€26,500 в год;€0 - €55тыс.;;Достаточно амбициозный;;;11;;;17.6;32.0;33.0;34.5;;;;;;;;
17;З (Ц), ОП, П (Ц);Fabio Olukanmi;€8,750 в год;€0 - €60тыс.;;Неамбициозный;;;5;;;19.8;30.4;31.3;32.4;;;;;;;;
17;З (Ц), ОП;Jonathan Murray;€8,750 в год;€0 - €60тыс.;;Достаточно профессионален;;;6;;;17.4;29.8;30.7;31.8;;;;;;;;
17;П (Ц), АП (ПЦ), НП (Ц);Andre Edwards;€8,750 в год;€0 - €60тыс.;;Ненадежный;;;14;;;15.6;26.8;27.7;28.1;;;;;;;;
17;НП (Ц);Matthew White;€8,750 в год;€0 - €60тыс.;;Напористый;;;9;;;19.3;34.2;35.2;36.0;;;;;;;;
15;АП (ЛЦ), НП (Ц);Leighton Milby;€8,750 в год;€0 - €60тыс.;;Нерешительный;;;8;;;14.0;25.3;26.1;26.5;;;;;;;;
16;В;Krzysztof Stefaniak;€8,750 в год;€0 - €60тыс.;;Легкомысленный;;;1;;;41.4;49.2;50.6;50.9;;;;;;;;
16;НП (Ц);Andrew Gritt;€8,750 в год;€0 - €60тыс.;;Неамбициозный;;;11;;;17.9;31.1;32.1;32.8;;;;;;;;
20;П/АП (П);Phil Terry;€19,000 в год;€0 - €60тыс.;;Реалист;;;10;;;16.0;26.8;27.8;29.0;;;;;;;;
20;З (ПЦ), КЗ (П);Andy Barratt;€26,000 в год;€0 - €60тыс.;;Сдержанный;;;10;;;21.2;31.6;32.5;33.2;;;;;;;;
16;З (Ц);Mick Dennis;€8,750 в год;€0 - €60тыс.;;Неамбициозный;;;4;;;15.5;23.9;24.6;25.0;;;;;;;;
18;З (ПЛ);Dan Cummins;€8,750 в год;€0 - €60тыс.;;Неамбициозный;;;5;;;18.6;29.7;30.4;31.2;;;;;;;;
19;З (ЛЦ), КЗ (Л), ОП, П (Ц);Ben Cass;€13,250 в год;€0 - €60тыс.;;Неамбициозный;;;8;;;17.6;30.1;31.2;32.4;;;;;;;;
15;В;Callum Goodchild;€8,750 в год;€0 - €60тыс.;;Достаточно дисциплинированный;;;4;;;46.6;57.3;59.2;61.8;;;;;;;;
21;П/АП (Л);Joe Edridge;€29,000 в год;€0 - €60тыс.;;Неамбициозный;;;12;;;16.1;29.4;30.2;31.3;;;;;;;;
17;З (Ц);Jamie Nelson;€8,750 в год;€0 - €65тыс.;;Неамбициозный;;;6;;;18.6;29.2;30.1;31.2;;;;;;;;
16;КЗ (П), П (Ц), АП (ЛЦ);Aaron Neill;€8,750 в год;€0 - €65тыс.;;Достаточно профессионален;;;7;;;22.1;31.7;32.4;33.2;;;;;;;;
17;З (ЛЦ);Bo Eriksen;€8,750 в год;€0 - €65тыс.;;Достаточно дисциплинированный;;;7;;;18.5;28.4;29.1;29.5;;;;;;;;
17;АП (Л), НП (Ц);Harrison Lay;€8,750 в год;€0 - €65тыс.;;Ненадежный;;;9;;;14.6;26.6;27.4;27.8;;;;;;;;
21;З/П/АП (Л);Stuart Wayne;€23,000 в год;€0 - €65тыс.;;Легкомысленный;;;9;;;16.7;26.7;27.4;27.8;;;;;;;;
18;З (ПЛЦ), КЗ (П);Kostas Damianou;€24,500 в год;€0 - €65тыс.;;Легкомысленный;;;9;;;20.2;30.9;31.8;32.5;;;;;;;;
15;З (ПЛЦ);Mark Swain;€8,750 в год;€0 - €65тыс.;;Сдержанный;;;6;;;20.2;30.0;30.6;31.7;;;;;;;;
18;З (ПЦ);Kain Warner;€8,750 в год;€0 - €65тыс.;;Легкомысленный;;;9;;;21.6;31.8;32.5;33.6;;;;;;;;
15;В;Clive Hunter;€8,750 в год;€0 - €65тыс.;;Нерешительный;;;5;;;37.6;46.4;47.6;48.4;;;;;;;;
20;АП (П), НП (Ц);Kurt Stenner;€43,500 в год;€0 - €65тыс.;;Неамбициозный;;;10;;;16.8;30.2;31.4;32.1;;;;;;;;
16;АП (ПЛЦ), НП (Ц);Craig Pemberton;€8,750 в год;€0 - €65тыс.;;Легкомысленный;;;10;;;15.3;27.1;27.9;29.4;;;;;;;;
17;НП (Ц);Isaac Diallo;€8,750 в год;€0 - €65тыс.;;Сдержанный;;;12;;;17.5;30.3;31.5;32.2;;;;;;;;
16;АП (Ц);Tom Brice;€8,750 в год;€0 - €65тыс.;;Неамбициозный;;;10;;;18.0;32.1;32.9;34.4;;;;;;;;
16;ОП, П (Ц);Pete Andrew;€8,750 в год;€0 - €70тыс.;;Профессионал;;;10;;;17.9;30.9;31.9;32.6;;;;;;;;
16;З (П);Ifeanyi Amoo;€8,750 в год;€0 - €70тыс.;;Сдержанный;;;12;;;18.2;29.2;30.0;30.4;;;;;;;;
20;КЗ (П), П (ЛЦ), АП (Ц);Will Burridge;€25,000 в год;€0 - €70тыс.;;Неамбициозный;;;8;;;18.7;29.0;29.6;30.0;;;;;;;;
15;З (ПЦ);Mikey Drake;€8,750 в год;€0 - €70тыс.;;Ненадежный;;;10;;;17.7;26.9;27.4;27.8;;;;;;;;
19;АП (П), НП (Ц);Francesco Berti;€51,000 в год;€0 - €70тыс.;;Сдержанный;;;5;;;17.2;27.2;28.1;28.8;;;;;;;;
17;П/АП (Л);Lloyd Lake;€8,750 в год;€0 - €70тыс.;;Нерешительный;;;10;;;16.3;28.5;29.2;30.0;;;;;;;;
17;З (ПЦ);Reco Jellyman;€8,750 в год;€0 - €70тыс.;;Сдержанный;;;6;;;18.9;29.8;30.4;31.1;;;;;;;;
16;П/АП (Ц);Abdul Kargbo;€8,750 в год;€0 - €75тыс.;;Нерешительный;;;12;;;16.2;27.1;27.8;28.6;;;;;;;;
19;З (ЛЦ);Arron Moore;€23,500 в год;€0 - €75тыс.;;Достаточно лояльный;;;6;;;20.2;27.4;27.9;29.0;;;;;;;;
16;З (ПЛЦ);Gary Kennedy;€8,750 в год;€0 - €75тыс.;;Достаточно настойчивый;;;9;;;18.2;28.1;28.8;29.5;;;;;;;;
21;З (ПЦ);Ethan Marks;€21,500 в год;€0 - €75тыс.;;Достаточно настойчивый;;;8;;;20.2;30.1;30.7;31.1;;;;;;;;
20;З/КЗ/АП (Л);Cyrille Gillet;€8,500 в год;€0 - €75тыс.;;Нерешительный;;;12;;;16.1;25.4;25.8;26.6;;;;;;;;
16;З (Ц);Ieuan Nevitt;€8,750 в год;€0 - €75тыс.;;Легкомысленный;;;7;;;19.7;30.4;31.4;31.7;;;;;;;;
18;З (Ц);Charles Nasir;€24,500 в год;€0 - €80тыс.;;Неамбициозный;;;9;;;15.2;24.8;25.7;26.8;;;;;;;;
18;П (Ц), АП (П);Darren McIlroy;€8,750 в год;€0 - €80тыс.;;Профессионал;;;11;;;17.7;31.2;32.2;32.9;;;;;;;;
16;НП (Ц);Cian Stevens;€8,750 в год;€0 - €80тыс.;;Тверд в решениях;;;9;;;17.0;29.5;30.4;30.8;;;;;;;;
21;З (ЛЦ);Michael Edkins;€20,500 в год;€0 - €80тыс.;;Профессионал;;;4;;;21.8;32.2;32.8;33.6;;;;;;;;
17;З (П);Ollie Main;€8,750 в год;€0 - €80тыс.;;Жизнерадостный;;;6;;;18.1;27.2;28.0;29.1;;;;;;;;
21;АП (ПЦ), НП (Ц);Nathan Bartlett;€25,500 в год;€0 - €80тыс.;;Нерешительный;;;12;;;15.3;29.2;30.1;30.5;;;;;;;;
21;НП (Ц);Daniel Williams;€15,500 в год;€0 - €80тыс.;;Неамбициозный;;;10;;;13.5;20.7;21.5;22.6;;;;;;;;
20;КЗ (П), П (ПЦ), АП (П), НП (Ц);Remi Penswick;€31,500 в год;€0 - €85тыс.;;Темпераментный;;;10;;;14.2;26.5;27.5;28.2;;;;;;;;
20;В;Lee Davies;€11,000 в год;€0 - €85тыс.;;Неамбициозный;;;6;;;42.3;49.8;51.4;52.1;;;;;;;;
18;АП (П), НП (Ц);Joe Davies;€44,000 в год;€0 - €85тыс.;;Сдержанный;;;8;;;15.3;27.3;28.0;28.8;;;;;;;;
20;З/КЗ (П);Kabiru Muhammed;€33,000 в год;€0 - €85тыс.;;Неамбициозный;;;7;;;20.4;30.7;31.5;32.3;;;;;;;;
16;ОП, П (Ц);Alex Marriott;€8,750 в год;€0 - €85тыс.;;Тверд в решениях;;;11;;;15.4;25.1;25.8;26.2;;;;;;;;
18;П/АП (Ц);Sam Fellows;€15,250 в год;€0 - €85тыс.;;Реалист;;;13;;;19.8;32.1;33.0;34.1;;;;;;;;
20;З (ПЦ);Daren Peters;€27,000 в год;€0 - €85тыс.;;Сдержанный;;;9;;;18.8;28.6;29.3;30.1;;;;;;;;
17;П/АП (Ц);Charlie Ramsay;€8,750 в год;€0 - €85тыс.;;Достаточно настойчивый;;;12;;;15.6;32.5;33.6;35.1;;;;;;;;
21;П (Ц), АП (ПЦ);Thomas Djonkep;€12,500 в год;€0 - €90тыс.;;Непостоянный;;;8;;;20.9;32.5;33.5;34.6;;;;;;;;
21;В;Musa Janneh;€19,500 в год;€0 - €90тыс.;;Ненадежный;;;1;;;46.1;53.6;55.9;58.5;;;;;;;;
15;З (Ц), ОП, П (Ц);Samudeen Yahaya;€8,750 в год;€0 - €95тыс.;;Сдержанный;;;6;;;16.4;25.8;26.6;28.1;;;;;;;;
20;АП (ПЛЦ), НП (Ц);Godfrey Ajuru;€35,500 в год;€0 - €95тыс.;;Сдержанный;;;16;;;19.0;33.8;34.8;35.9;;;;;;;;
16;З (ПЦ);Ian Singleton;€8,750 в год;€0 - €95тыс.;;Лояльный;;;10;;;15.7;24.6;25.3;26.4;;;;;;;;
17;НП (Ц);Jonathan Payet;€8,750 в год;€0 - €100тыс.;;Достаточно профессионален;;;10;;;16.2;29.0;30.1;30.9;;;;;;;;
15;В;Richard Gregoire;€8,750 в год;€0 - €120тыс.;;Напористый;;;12;;;41.9;52.7;54.1;56.3;;;;;;;;
21;АП (П), НП (Ц);Jordan Sumner;€32,500 в год;€0 - €120тыс.;;Неамбициозный;;;13;;;18.4;31.2;32.2;32.5;;;;;;;;
18;АП (П), НП (Ц);Steve McEvoy;€8,750 в год;€0 - €120тыс.;;Неамбициозный;;;5;;;14.5;25.0;25.8;26.5;;;;;;;;
17;З (ЛЦ), КЗ (Л);Craig Henderson;€8,750 в год;€0 - €120тыс.;;Сдержанный;;;10;;;20.1;30.5;31.2;32.3;;;;;;;;
21;З (ПЦ), ОП;Alvin Perez;€6,750 в год;€0 - €120тыс.;;Низкая самооценка;;;5;;;19.3;28.0;28.7;29.5;;;;;;;;
17;З/П (Ц);John Edenborough;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;7;;;15.5;26.2;27.0;28.1;;;;;;;;
16;АП (П), НП (Ц);Keston John;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;10;;;12.9;21.0;21.7;22.0;;;;;;;;
17;П (Ц);Louie Herd;€8,750 в год;€500 - €2.5тыс.;;Темпераментный;;;7;;;17.9;31.9;33.0;34.1;;;;;;;;
17;З (Ц);Steve Smalley;€8,750 в год;€500 - €2.5тыс.;;Непостоянный;;;8;;;18.1;25.2;25.8;26.2;;;;;;;;
16;В;Frankie MacPherson;€8,750 в год;€500 - €2.5тыс.;;Сдержанный;;;4;;;36.1;41.0;42.0;42.4;;;;;;;;
16;П/АП (Ц);Jake Emlyn;€8,750 в год;€500 - €2.5тыс.;;Нерешительный;;;12;;;16.2;26.6;27.3;28.4;;;;;;;;
16;П (ПЦ), АП (Ц);Matthew Greaves;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;8;;;11.7;23.2;23.8;25.0;;;;;;;;
16;З (П);Mark Fenton;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;6;;;19.6;30.4;31.3;31.7;;;;;;;;
17;З (Ц);Danny Williams;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;3;;;16.3;26.0;26.8;27.2;;;;;;;;
18;З (ПЦ), ОП;Paul Law;€6,000 в год;€500 - €2.5тыс.;;Ненадежный;;;5;;;17.6;26.3;27.1;28.2;;;;;;;;
19;З (ПЦ);Kyle Rowe;€17,500 в год;€500 - €2.5тыс.;;Неамбициозный;;;6;;;16.8;26.1;27.0;27.8;;;;;;;;
17;НП (Ц);Matthew Caruana;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;10;;;10.2;19.0;20.1;21.2;;;;;;;;
16;ОП, П/АП (Ц);Paul Scully;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;7;;;16.5;26.3;26.8;27.6;;;;;;;;
15;АП (ПЛЦ), НП (Ц);Adam Beeney;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;5;;;14.4;24.8;25.5;26.6;;;;;;;;
19;ОП, П (ЛЦ);Luther Swaby;€6,750 в год;€500 - €2.5тыс.;;Достаточно профессионален;;;6;;;19.1;29.2;30.0;30.4;;;;;;;;
15;З (Ц);Lawson Mew;€8,750 в год;€500 - €2.5тыс.;;Легкомысленный;;;7;;;16.1;25.2;25.8;27.3;;;;;;;;
17;З (Ц);Martin Chevalier;€8,750 в год;€500 - €2.5тыс.;;Низкая самооценка;;;5;;;17.2;26.4;27.2;28.0;;;;;;;;
17;НП (Ц);Abdoul Niyongabo;€8,750 в год;€500 - €2.5тыс.;;Достаточно профессионален;;;8;;;14.1;22.2;22.8;23.6;;;;;;;;
17;З (Ц);Simon Emery;€8,750 в год;€500 - €2.5тыс.;;Сдержанный;;;9;;;15.3;25.8;26.5;27.6;;;;;;;;
17;З (Ц);Ed Tomlinson;€8,750 в год;€500 - €2.5тыс.;;Ленивый;;;5;;;18.3;26.7;27.3;27.7;;;;;;;;
20;З (Ц);Nick Scott;€6,750 в год;€500 - €2.5тыс.;;Нерешительный;;;5;;;18.7;29.4;30.3;31.0;;;;;;;;
15;В;Dan Harrison;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;2;;;37.4;44.4;45.9;46.6;;;;;;;;
17;ОП, П (ПЦ), АП (Ц);Aston Bartholomew;€8,750 в год;€500 - €2.5тыс.;;Сдержанный;;;9;;;16.2;27.0;27.8;29.0;;;;;;;;
17;З (ПЦ);Mike Francis;€8,750 в год;€500 - €2.5тыс.;;Достаточно настойчивый;;;4;;;19.1;27.5;28.0;28.4;;;;;;;;
16;ОП, П (Ц);Thierry Menga;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;8;;;19.2;28.5;29.1;30.2;;;;;;;;
16;В;Odel Hinds;€8,750 в год;€500 - €2.5тыс.;;Сдержанный;;;4;;;35.6;42.6;44.6;45.3;;;;;;;;
17;В;Harvey Reilly;€8,750 в год;€500 - €2.5тыс.;;Сдержанный;;;2;;;37.6;45.6;47.6;54.7;;;;;;;;
17;П (ЛЦ), АП (Л);Oliver Cornwell;€8,750 в год;€500 - €2.5тыс.;;Достаточно настойчивый;;;7;;;14.8;25.8;26.5;27.2;;;;;;;;
16;П/АП (П), НП (Ц);Leighton Renshaw;€300 в год;€500 - €2.5тыс.;;Неамбициозный;;;7;;;15.0;26.3;27.0;28.2;;;;;;;;
15;ОП;Jordan Makin;€8,750 в год;€500 - €2.5тыс.;;Тверд в решениях;;;8;;;20.3;29.1;29.8;30.9;;;;;;;;
16;З (Ц);Ashley Cheedy;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;5;;;16.6;25.0;25.8;27.3;;;;;;;;
17;НП (Ц);Wes Bailey;€8,750 в год;€500 - €2.5тыс.;;Достаточно профессионален;;;8;;;15.9;28.2;29.1;29.5;;;;;;;;
16;НП (Ц);Ahmed Ewaisat;€8,750 в год;€500 - €2.5тыс.;;Неамбициозный;;;4;;;14.1;24.9;26.2;26.5;;;;;;;;
